player_id,season,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes
shelden-williams-1,2002-03,4.5,15,5.8,52,,acc,,,111,2.6,0.516,184,0.516,95,0.674,124,0.645,80,33,23,9-Jun,633,,,84,1.1,102,,270,,Forward,,23,duke,0.005,1,0,0,17.3,195,0.556,19.8,60,183,0.519,95,22.2,250,3.7,0.234
shelden-williams-1,2003-04,6.9,34,8,111,,acc,,,195,4.6,0.589,280,0.586,164,0.714,200,0.69,138,37,36,9-Jun,963,,,119,3.3,120,,468,,Forward,,36,duke,0.018,5,0.4,2,18.6,314,0.624,18.8,87,275,0.589,162,23.1,250,7.9,0.328
shelden-williams-1,2004-05,,31,,122,,acc,,,242,5.1,0.582,328,0.582,191,0.604,198,0.662,131,33,33,9-Jun,1109,,,127,3.3,96,,513,,Forward,,42,duke,0,0,,0,,369,0.608,16.8,85,328,0.582,191,,250,8.4,0.305
shelden-williams-1,2005-06,6.8,39,7.5,137,,acc,,,267,4.5,0.58,410,0.578,237,0.659,270,0.744,201,36,36,9-Jun,1198,,,117,4.6,114,,677,,Forward,,60,duke,0.015,6,0.333,2,18.5,384,0.629,14.2,89,404,0.582,235,25.8,250,9.1,0.305
brandon-roy-1,2002-03,11.2,13,0.9,3,,pac-10,,,22,0.3,0.508,60,0.5,30,0.617,37,0.486,18,13,2,6-Jun,224,,,16,0.2,16,,79,,Guard,,4,washington,0.167,10,0.1,1,9.6,38,0.509,18.8,18,50,0.58,29,20,215,0.5,0.081
brandon-roy-1,2003-04,19.5,102,0.8,11,,pac-10,,,118,1.1,0.49,300,0.48,144,0.45,135,0.785,106,31,31,6-Jun,938,,,46,1.6,74,,400,,Guard,,37,washington,0.09,27,0.222,6,9.9,164,0.549,18.7,84,273,0.505,138,21.7,215,2.6,0.112
brandon-roy-1,2004-05,16.1,58,1,9,,pac-10,,,75,1.2,0.58,232,0.565,131,0.366,85,0.741,63,26,5,6-Jun,629,,,54,2,50,,332,,Guard,,16,washington,0.086,20,0.35,7,11.7,129,0.609,12.8,40,212,0.585,124,22.3,215,3.2,0.204
brandon-roy-1,2005-06,25.1,135,1.8,26,,pac-10,,,117,2.9,0.551,449,0.508,228,0.47,211,0.81,171,33,33,6-Jun,1046,,,69,4.1,81,,666,,Guard,,46,washington,0.216,97,0.402,39,10.5,186,0.606,12,75,352,0.537,189,27.5,215,7,0.269
randy-foye-1,2002-03,22.7,90,0.6,7,,big-east,,,81,1.2,0.41,304,0.362,110,0.273,83,0.831,69,31,29,4-Jun,830,,,29,0,101,,318,,Guard,,30,villanova,0.316,96,0.302,29,7.4,110,0.463,24.3,110,208,0.389,81,25.8,210,1.2,0.059
randy-foye-1,2003-04,25.7,127,0.7,10,,big-east,,,123,1.2,0.437,429,0.387,166,0.303,130,0.762,99,35,34,4-Jun,1094,,,42,0.6,110,,474,,Guard,,55,villanova,0.336,144,0.299,43,8.7,165,0.483,20.4,126,285,0.432,123,28.4,210,1.8,0.067
randy-foye-1,2004-05,,99,,14,,big-east,,,104,2.9,0.481,428,0.421,180,0.264,113,0.752,85,32,32,4-Jun,1027,,,56,1.5,77,,497,,Guard,,67,villanova,0.357,153,0.34,52,,160,0.516,12.8,71,275,0.465,128,,210,4.4,0.173
randy-foye-1,2005-06,21.3,100,1.4,21,,big-east,,,136,3.1,0.492,550,0.411,226,0.313,172,0.791,136,33,33,4-Jun,1145,,,54,2.6,71,,677,,Guard,,46,villanova,0.462,254,0.35,89,9.3,190,0.536,10.1,71,296,0.463,137,30.8,210,5.7,0.2
rudy-gay-1,2004-05,,48,,59,,big-east,,,113,2.4,0.51,286,0.462,132,0.371,106,0.708,75,31,26,9-Jun,893,,,55,1.5,71,,367,,Forward,,25,connecticut,0.21,60,0.467,28,,168,0.546,15.4,61,226,0.46,104,,220,3.9,0.176
rudy-gay-1,2005-06,12.6,68,3.2,52,,big-east,,,144,3.5,0.495,406,0.461,187,0.34,138,0.732,101,33,33,9-Jun,1015,,,66,1.7,75,,503,,Forward,,58,connecticut,0.217,88,0.318,28,10.8,210,0.533,14.8,82,318,0.5,159,25.2,220,5.2,0.204
patrick-obryant-1,2004-05,,17,,75,,mvc,,,139,1.8,0.557,194,0.557,108,0.397,77,0.701,54,27,26,Jul-00,623,,,62,1.6,89,,270,,Center,,24,bradley,0,0,,0,,201,0.585,17.2,48,194,0.557,108,,260,3.4,0.215
patrick-obryant-1,2005-06,,21,,72,,mvc,,,134,3.4,0.552,241,0.552,133,0.423,102,0.676,69,25,21,Jul-00,642,,,73,1.9,74,,335,,Center,,22,bradley,0,0,,0,,207,0.579,15.2,52,241,0.552,133,,260,5.2,0.327
jj-redick-1,2002-03,12.5,67,0.1,2,,acc,,,62,1.2,0.544,361,0.413,149,0.307,111,0.919,102,33,30,4-Jun,1013,,,19,2.9,57,,495,,Guard,,38,duke,0.659,238,0.399,95,4.5,81,0.598,11.5,54,123,0.439,54,21.4,190,4.2,0.164
jj-redick-1,2003-04,9.4,58,0.2,3,,acc,,,89,1.3,0.548,407,0.423,172,0.369,150,0.953,143,37,35,4-Jun,1152,,,26,4,78,,589,,Guard,,27,duke,0.634,258,0.395,102,5.7,115,0.616,12.8,70,149,0.47,70,22.9,190,5.3,0.185
jj-redick-1,2004-05,,86,,2,,acc,,,94,1.5,0.53,495,0.408,202,0.422,209,0.938,196,33,33,4-Jun,1231,,,14,4.7,37,,721,,Guard,,35,duke,0.606,300,0.403,121,,108,0.607,12.1,82,195,0.415,81,,190,6.2,0.202
jj-redick-1,2005-06,15.8,95,0.1,2,,acc,,,64,1,0.578,643,0.47,302,0.398,256,0.863,221,36,36,4-Jun,1336,,,7,6.7,54,,964,,Guard,,52,duke,0.513,330,0.421,139,3.1,71,0.63,10.5,90,313,0.521,163,31.5,190,7.8,0.233
hilton-armstrong-1,2002-03,10.2,22,4.3,24,,big-east,,,56,0.9,0.545,66,0.545,36,0.485,32,0.5,16,32,22,11-Jun,346,,,34,0.3,61,,88,,Center,,8,connecticut,0,0,,0,13.1,90,0.542,27,30,66,0.545,36,14.6,235,1.3,0.145
hilton-armstrong-1,2003-04,4.4,9,4.7,24,,big-east,,,63,1.2,0.5,64,0.5,32,0.766,49,0.388,19,35,1,11-Jun,318,,,35,0.1,55,,83,,Center,,5,connecticut,0.016,1,0,0,15.5,98,0.476,19.4,21,63,0.508,32,16,235,1.2,0.155
hilton-armstrong-1,2004-05,,17,,36,,big-east,,,68,1.3,0.519,79,0.519,41,0.772,61,0.525,32,30,0,11-Jun,373,,,35,0.4,61,,114,,Center,,9,connecticut,0,0,,0,,103,0.528,22.3,31,79,0.519,41,,235,1.7,0.181
hilton-armstrong-1,2005-06,4.5,25,7.1,107,,big-east,,,158,3.5,0.611,194,0.608,118,0.686,133,0.692,92,34,33,11-Jun,943,,,68,2.4,94,,329,,Center,,21,connecticut,0.01,2,0.5,1,12.5,226,0.64,23,77,192,0.609,117,16.3,235,5.9,0.249
ronnie-brewer-1,2003-04,22.4,94,1.6,20,,sec,,,94,2.1,0.513,260,0.481,125,0.496,129,0.574,74,28,28,7-Jun,907,,,59,1.3,47,,341,,Guard,,57,arkansas,0.246,64,0.266,17,9.6,153,0.531,18.3,72,196,0.551,108,21.4,220,3.4,0.148
ronnie-brewer-1,2004-05,22.9,101,1.1,14,,sec,,,93,2.6,0.525,360,0.475,171,0.458,165,0.655,108,30,29,7-Jun,955,,,52,2.4,60,,486,,Guard,,76,arkansas,0.253,91,0.396,36,9.1,145,0.554,12.2,61,269,0.502,135,26,220,5,0.21
ronnie-brewer-1,2005-06,19.7,104,1,15,,sec,,,115,2.7,0.498,447,0.441,197,0.43,192,0.75,144,32,31,7-Jun,1112,,,39,2.6,46,,589,,Guard,,83,arkansas,0.338,151,0.338,51,8,154,0.547,11.5,70,296,0.493,146,27.1,220,5.3,0.19
cedric-simmons-1,2004-05,9.3,14,8.5,35,,acc,,,34,1,0.506,83,0.506,42,0.53,44,0.545,24,31,2,9-Jun,309,,,23,0.3,59,,108,,Center,,5,north-carolina-state,0.024,2,0,0,11.1,57,0.52,18.1,23,81,0.519,42,21.3,235,1.3,0.166
cedric-simmons-1,2005-06,13.3,54,6.4,80,,acc,,,147,1.9,0.592,218,0.587,128,0.812,177,0.678,120,32,31,9-Jun,880,,,56,2.7,98,,378,,Center,,21,north-carolina-state,0.009,2,1,2,13.8,203,0.626,16.3,59,216,0.583,126,21.8,235,4.6,0.208
rodney-carney-1,2002-03,,34,,46,,cusa,,,103,2.5,0.527,238,0.429,102,0.282,67,0.642,43,30,26,7-Jun,759,,,41,1.2,61,,294,,Forward,,23,memphis,0.546,130,0.362,47,,144,0.545,12.3,38,108,0.509,55,,205,3.7,0.197
rodney-carney-1,2003-04,8.9,30,3.1,32,,cusa,,,117,2.2,0.483,325,0.388,126,0.225,73,0.685,50,28,18,7-Jun,753,,,42,0.9,56,,364,,Forward,,23,memphis,0.514,167,0.371,62,11.6,159,0.506,10.9,44,158,0.405,64,26.2,205,3,0.16
rodney-carney-1,2004-05,,44,,28,,cusa,,,127,2.4,0.48,519,0.407,211,0.272,141,0.773,109,38,28,7-Jun,1131,,,63,1.8,79,,607,,Forward,,39,memphis,0.451,234,0.325,76,,190,0.518,8.6,55,285,0.474,135,,205,4.2,0.147
rodney-carney-1,2005-06,,47,,25,,cusa,,,101,2.6,0.537,505,0.436,220,0.261,132,0.712,94,37,29,7-Jun,1027,,,57,2.9,84,,636,,Forward,,49,memphis,0.517,261,0.391,102,,158,0.56,8.7,54,244,0.484,118,,205,5.5,0.214
shawne-williams-1,2005-06,,67,,49,,cusa,,,160,3.7,0.48,375,0.416,156,0.387,145,0.786,114,36,34,9-Jun,1002,,,62,1.7,105,,474,,Forward,,50,memphis,0.411,154,0.312,48,,222,0.534,15.4,81,221,0.489,108,,225,5.3,0.213
quincy-douby-1,2003-04,16.2,56,1.1,13,,big-east,,,41,1.1,0.533,320,0.425,136,0.269,86,0.826,71,33,5,3-Jun,838,,,22,2.3,54,,412,,Guard,,27,rutgers,0.506,162,0.426,69,4.2,63,0.571,15.1,64,158,0.424,67,25.5,175,3.4,0.161
quincy-douby-1,2004-05,,98,,22,,big-east,,,51,1.2,0.474,403,0.392,158,0.189,76,0.75,57,29,26,3-Jun,996,,,19,1,57,,439,,Guard,,36,rutgers,0.484,195,0.338,66,,70,0.5,10,49,208,0.442,92,,175,2.2,0.086
quincy-douby-1,2005-06,25.2,103,1.7,27,,big-east,,,114,2.4,0.556,621,0.462,287,0.283,176,0.847,149,33,33,3-Jun,1211,,,27,5.5,61,,839,,Guard,,58,rutgers,0.465,289,0.401,116,6.8,141,0.595,11.5,92,332,0.515,171,34.7,175,7.8,0.258
renaldo-balkman-1,2003-04,16.5,46,5.2,43,,sec,,,73,2.6,0.577,163,0.558,91,0.485,79,0.519,41,33,8,8-Jun,600,,,78,1.3,73,,229,,Forward,,33,south-carolina,0.147,24,0.25,6,13.9,151,0.571,23.3,61,139,0.612,85,22,208,3.9,0.263
renaldo-balkman-1,2004-05,17.9,57,2.5,21,,sec,,,97,1.8,0.481,160,0.463,74,0.275,44,0.545,24,33,10,8-Jun,615,,,63,0.3,62,,178,,Forward,,25,south-carolina,0.113,18,0.333,6,15.2,160,0.492,20.3,46,142,0.479,68,19.2,208,2.1,0.137
renaldo-balkman-1,2005-06,15.8,73,3.8,48,,sec,,,158,3,0.616,250,0.608,152,0.416,104,0.538,56,38,22,8-Jun,978,,,81,2.6,84,,364,,Forward,,65,south-carolina,0.052,13,0.308,4,15.5,239,0.608,17.8,65,237,0.624,148,20.4,208,5.6,0.23
rajon-rondo-1,2004-05,25.8,118,0.7,8,,sec,,,77,2.5,0.535,200,0.51,102,0.515,103,0.583,60,34,34,1-Jun,854,,,20,1.3,63,,274,,Guard,,87,kentucky,0.165,33,0.303,10,6.6,97,0.55,21.7,69,167,0.551,92,18.7,171,3.8,0.179
rajon-rondo-1,2005-06,31.3,167,0.3,5,,sec,,,172,2.6,0.511,305,0.482,147,0.39,119,0.571,68,34,28,1-Jun,1054,,,37,1.4,70,,380,,Guard,,69,kentucky,0.216,66,0.273,18,11.4,209,0.526,17.9,79,239,0.54,129,21.1,171,4,0.15
marcus-williams-1,2003-04,46.1,69,0.3,1,,big-east,,,15,0.8,0.402,46,0.37,17,0.283,13,0.692,9,16,0,3-Jun,226,,,6,0,28,,46,,Guard,,16,connecticut,0.37,17,0.176,3,4.7,21,0.441,42.1,38,29,0.483,14,18.8,205,0.8,0.138
marcus-williams-1,2004-05,,243,,8,,big-east,,,93,2.2,0.457,255,0.404,103,0.349,89,0.719,64,31,31,3-Jun,961,,,24,0.8,53,,297,,Guard,,35,connecticut,0.263,67,0.403,27,,117,0.5,25.4,101,188,0.404,76,,205,3,0.125
marcus-williams-1,2005-06,42.5,198,0.4,5,,big-east,,,71,1.7,0.466,204,0.407,83,0.534,109,0.862,94,23,20,3-Jun,767,,,18,1.4,38,,284,,Guard,,21,connecticut,0.294,60,0.4,24,6,89,0.555,24.9,85,144,0.41,59,20.5,205,3.1,0.162
josh-boone-1,2003-04,5,26,4.7,63,,big-east,,,116,3.1,0.554,175,0.554,97,0.451,79,0.405,32,38,37,10-Jun,835,,,105,0.8,63,,226,,Center,,20,connecticut,0,0,,0,13.3,221,0.532,12,29,175,0.554,97,13.6,237,3.8,0.184
josh-boone-1,2004-05,,36,,90,,big-east,,,148,3.2,0.609,243,0.609,148,0.539,131,0.664,87,31,31,10-Jun,915,,,111,2.7,64,,383,,Center,,20,connecticut,0,0,,0,,259,0.627,17.8,66,243,0.609,148,,237,5.9,0.259
josh-boone-1,2005-06,4.2,22,4.7,69,,big-east,,,132,2.8,0.564,243,0.564,137,0.572,139,0.547,76,34,32,10-Jun,922,,,106,1.6,72,,350,,Center,,13,connecticut,0,0,,0,13.4,238,0.566,12,42,243,0.564,137,17.6,237,4.4,0.192
kyle-lowry-1,2004-05,,49,,5,,big-east,,,54,1.3,0.438,152,0.421,64,0.487,74,0.635,47,24,3,Jun-00,557,,,22,0.2,54,,180,,Guard,,31,villanova,0.145,22,0.227,5,,76,0.481,17.6,40,130,0.454,59,,175,1.6,0.112
kyle-lowry-1,2005-06,25.9,122,0.6,8,,big-east,,,83,3.1,0.482,251,0.466,117,0.614,154,0.786,121,33,31,Jun-00,967,,,60,1.9,94,,363,,Guard,,77,villanova,0.072,18,0.444,8,8.3,143,0.56,17.8,70,233,0.468,109,20.4,175,4.9,0.204
shannon-brown-1,2003-04,11.4,38,0.1,1,,big-ten,,,51,0.3,0.49,195,0.451,88,0.292,57,0.807,46,30,24,4-Jun,687,,,24,0.9,54,,237,,Guard,,33,michigan-state,0.226,44,0.341,15,7.5,75,0.534,19,52,151,0.483,73,21.8,205,1.2,0.069
shannon-brown-1,2004-05,12.9,57,0.5,5,,big-ten,,,67,1.3,0.502,282,0.447,126,0.326,92,0.848,78,33,31,4-Jun,829,,,37,1.6,52,,361,,Guard,,41,michigan-state,0.333,94,0.33,31,7.7,104,0.554,15.6,60,188,0.505,95,23.4,205,2.9,0.142
shannon-brown-1,2005-06,16.3,93,0.3,5,,big-ten,,,112,1.2,0.54,433,0.467,202,0.326,141,0.83,117,34,34,4-Jun,1196,,,38,3.3,78,,585,,Guard,,50,michigan-state,0.379,164,0.39,64,7.8,150,0.585,14.5,85,269,0.513,138,25.4,205,4.5,0.151
jordan-farmar-1,2004-05,29.7,153,0.2,3,,pac-10,,,83,1,0.469,292,0.411,120,0.466,136,0.801,109,29,29,2-Jun,997,,,18,1.5,77,,383,,Guard,,41,ucla,0.349,102,0.333,34,5.9,101,0.537,24.1,113,190,0.453,86,22.9,180,2.6,0.103
jordan-farmar-1,2005-06,37.6,189,0.6,9,,pac-10,,,74,2.2,0.485,420,0.41,172,0.302,127,0.717,91,37,37,2-Jun,1125,,,21,1.7,63,,498,,Guard,,41,ucla,0.45,189,0.333,63,5.4,95,0.518,21.9,135,231,0.472,109,29.4,180,3.9,0.139
maurice-ager-1,2002-03,8.2,17,2.1,12,,big-ten,,,50,0.8,0.497,150,0.4,60,0.267,40,0.775,31,27,4,5-Jun,463,,,11,0.7,47,,180,,Guard,,5,michigan-state,0.487,73,0.397,29,8.2,61,0.533,12.4,24,77,0.403,31,22,202,1.4,0.125
maurice-ager-1,2003-04,6.1,20,1,8,,big-ten,,,69,0.3,0.469,225,0.387,87,0.271,61,0.705,43,30,4,5-Jun,676,,,27,0.5,59,,254,,Guard,,12,michigan-state,0.471,106,0.349,37,9.8,96,0.5,13,38,119,0.42,50,23.6,202,0.8,0.05
maurice-ager-1,2004-05,13.5,60,0.7,8,,big-ten,,,91,1.3,0.56,315,0.476,150,0.429,135,0.822,111,33,31,5-Jun,867,,,37,3.1,53,,464,,Guard,,22,michigan-state,0.419,132,0.402,53,9.1,128,0.612,13.9,61,183,0.53,97,25.5,202,4.4,0.204
maurice-ager-1,2005-06,15.9,84,0.7,11,,big-ten,,,115,1,0.54,495,0.457,226,0.321,159,0.761,121,34,34,5-Jun,1170,,,24,3.5,81,,656,,Guard,,23,michigan-state,0.446,221,0.376,83,7.3,139,0.575,13.2,87,274,0.522,143,29.1,202,4.5,0.153
mardy-collins-1,2002-03,15.4,87,0.5,8,,atlantic-10,,,72,1.9,0.424,414,0.37,153,0.2,83,0.675,56,34,34,6-Jun,1205,,,27,-0.4,86,,407,,Guard,,65,temple,0.365,151,0.298,45,4.6,99,0.449,12.7,66,263,0.411,108,22.5,220,1.5,0.048
mardy-collins-1,2003-04,,75,,4,,atlantic-10,,,119,2.3,0.428,454,0.377,171,0.225,102,0.598,61,29,29,6-Jun,1137,,,24,-0.4,60,,450,,Guard,,51,temple,0.357,162,0.29,47,,143,0.448,8.9,49,292,0.425,124,,220,1.9,0.066
mardy-collins-1,2004-05,25.1,109,0.7,11,,atlantic-10,,,119,4,0.468,462,0.416,192,0.316,146,0.644,94,30,29,6-Jun,1129,,,58,1.1,68,,526,,Guard,,85,temple,0.377,174,0.276,48,8.7,177,0.495,12.4,75,288,0.5,144,28.3,220,5.1,0.18
mardy-collins-1,2005-06,27.4,127,0.4,6,,atlantic-10,,,104,3.6,0.476,468,0.432,202,0.323,151,0.596,90,32,32,6-Jun,1212,,,46,1.2,71,,536,,Guard,,89,temple,0.293,137,0.307,42,7.4,150,0.497,10.7,65,331,0.483,160,27.6,220,4.8,0.159
james-white-1,2001-02,,51,,17,,sec,,,60,1.5,0.479,169,0.42,71,0.237,40,0.5,20,30,2,7-Jun,615,,,26,0.2,61,,182,,Forward,,27,cincinnati,0.408,69,0.29,20,,86,0.484,20.3,48,100,0.51,51,,200,1.7,0.111
james-white-1,2002-03,,,,,,,,,,,,,,,,,,,,,7-Jun,,,,,,,,,,Forward,,,cincinnati,,,,,,,,,,,,,,200,,
james-white-1,2003-04,24.9,96,2,18,,cusa,,,83,1.9,0.424,185,0.384,71,0.384,71,0.803,57,27,22,7-Jun,677,,,26,0.4,55,,214,,Forward,,24,cincinnati,0.341,63,0.238,15,9.1,109,0.489,20.7,57,122,0.459,56,19.9,200,2.3,0.134
james-white-1,2004-05,21.1,102,0.8,12,,cusa,,,123,2.4,0.516,246,0.443,109,0.423,104,0.798,83,33,30,7-Jun,940,,,35,1.8,71,,337,,Forward,,30,cincinnati,0.382,94,0.383,36,8.7,158,0.57,18.3,66,152,0.48,73,18.4,200,4.2,0.18
james-white-1,2005-06,,67,,28,,big-east,,,125,2.3,0.555,363,0.488,177,0.441,160,0.838,134,33,33,7-Jun,1104,,,42,3.6,89,,537,,Forward,,36,cincinnati,0.361,131,0.374,49,,167,0.612,14.9,77,232,0.552,128,,200,5.8,0.211
steve-novak-1,2002-03,,17,,0,,cusa,,,53,0.4,0.711,133,0.504,67,0.248,33,0.939,31,33,0,10-Jun,512,,,18,2.2,54,,220,,Forward,,7,marquette,0.82,109,0.505,55,,71,0.74,10.8,18,24,0.5,12,,220,2.6,0.201
steve-novak-1,2003-04,9.2,39,0.2,3,,cusa,,,109,0.9,0.56,290,0.407,118,0.234,68,0.912,62,31,29,10-Jun,916,,,34,2.5,60,,387,,Forward,,23,marquette,0.714,207,0.43,89,9.2,143,0.6,12,44,83,0.349,29,19.9,220,3.4,0.151
steve-novak-1,2004-05,7.3,28,0.2,2,,cusa,,,92,0.8,0.617,278,0.457,127,0.302,84,0.905,76,31,29,10-Jun,926,,,35,3.7,75,,419,,Forward,,16,marquette,0.694,193,0.461,89,8.2,127,0.659,11.4,41,85,0.447,38,20.5,220,4.6,0.197
steve-novak-1,2005-06,7.5,39,0.3,4,,big-east,,,149,1,0.643,363,0.477,173,0.209,76,0.974,74,31,31,10-Jun,1047,,,34,4.7,64,,541,,Forward,,18,marquette,0.713,259,0.467,121,9.8,183,0.678,7.4,32,104,0.5,52,20.2,220,5.7,0.217
solomon-jones-1,2004-05,5.8,22,6,64,,cusa,,,124,1.9,0.546,141,0.546,77,0.567,80,0.55,44,30,27,10-Jun,782,,,61,0.9,101,,198,,Center,,13,south-florida,0,0,,0,13.8,185,0.553,25.1,60,141,0.546,77,15.6,230,2.9,0.148
solomon-jones-1,2005-06,9.5,39,6.4,89,,big-east,,,192,1.8,0.484,287,0.484,139,0.47,135,0.778,105,29,29,10-Jun,1056,,,93,1.8,99,,383,,Center,,25,south-florida,0.007,2,0,0,16.5,285,0.545,22.3,101,285,0.488,139,22.5,230,3.6,0.137
paul-davis-1,2002-03,5.5,15,2.4,19,,big-ten,,,125,1.9,0.44,201,0.438,88,0.731,147,0.66,97,35,5,11-Jun,623,,,40,0.7,75,,274,,Center,,33,michigan-state,0.03,6,0.167,1,16.5,165,0.506,15.8,51,195,0.446,87,27.3,270,2.5,0.163
paul-davis-1,2003-04,16.6,59,1.8,19,,big-ten,,,125,0.8,0.577,287,0.568,163,0.624,179,0.799,143,30,30,11-Jun,847,,,62,3.7,87,,474,,Center,,44,michigan-state,0.052,15,0.333,5,15.2,187,0.637,16.6,74,272,0.581,158,28.7,270,4.5,0.212
paul-davis-1,2004-05,11.6,50,1.8,20,,big-ten,,,169,2.5,0.543,290,0.541,157,0.397,115,0.67,77,32,29,11-Jun,861,,,88,2,79,,392,,Center,,35,michigan-state,0.028,8,0.125,1,18.4,257,0.569,15.7,64,282,0.553,156,23.8,270,4.5,0.208
paul-davis-1,2005-06,12,54,2.1,29,,big-ten,,,214,1.9,0.574,364,0.566,206,0.505,184,0.87,160,33,33,11-Jun,1018,,,87,4.4,103,,578,,Center,,34,michigan-state,0.052,19,0.316,6,18.3,301,0.64,15.2,81,345,0.58,200,27.1,270,6.3,0.247
pj-tucker-1,2003-04,7.3,27,0.6,6,,big-12,,,120,2.2,0.547,243,0.547,133,0.481,117,0.65,76,33,16,5-Jun,742,,,105,1.8,72,,342,,Forward,,29,texas,0,0,,0,16.3,225,0.573,11.6,39,243,0.547,133,21.9,225,4,0.217
pj-tucker-1,2004-05,15,37,0.5,4,,big-12,,,79,1.1,0.526,152,0.526,80,0.671,102,0.716,73,17,16,5-Jun,500,,,57,1.3,41,,233,,Forward,,21,texas,0.007,1,0,0,14.8,136,0.581,15.6,37,151,0.53,80,23.1,225,2.4,0.19
pj-tucker-1,2005-06,17.1,106,0.7,13,,big-12,,,248,4.3,0.517,437,0.515,225,0.435,190,0.747,142,37,37,5-Jun,1276,,,105,3.1,105,,594,,Forward,,66,texas,0.007,3,0.667,2,15.8,353,0.563,17.9,115,434,0.514,223,25,225,7.3,0.229
craig-smith-1,2002-03,,41,,28,,big-east,,,146,1.6,0.606,400,0.603,241,0.485,194,0.68,132,31,28,7-Jun,989,,,100,4,106,,617,,Forward,,27,boston-college,0.038,15,0.2,3,,246,0.627,13.1,74,385,0.618,238,,250,5.6,0.226
craig-smith-1,2003-04,10.7,46,1.9,30,,big-east,,,200,3.2,0.561,425,0.553,235,0.407,173,0.572,99,34,34,7-Jun,1117,,,83,3.1,93,,576,,Forward,,51,boston-college,0.045,19,0.368,7,14.9,283,0.568,11.4,65,406,0.562,228,26.8,250,6.4,0.228
craig-smith-1,2004-05,11.3,49,0.9,13,,big-east,,,152,2.6,0.51,401,0.504,202,0.424,170,0.671,114,29,29,7-Jun,1004,,,94,2.1,68,,523,,Forward,,45,boston-college,0.052,21,0.238,5,14,246,0.543,11.9,65,380,0.518,197,27.2,250,4.7,0.188
craig-smith-1,2005-06,,109,,29,,acc,,,227,2.8,0.574,424,0.573,243,0.535,227,0.643,146,36,36,7-Jun,1305,,,112,3.9,107,,633,,Forward,,44,boston-college,0.028,12,0.083,1,,339,0.595,14.3,89,412,0.587,242,,250,6.7,0.205
bobby-jones-2,2002-03,9.8,28,1.6,12,,pac-10,,,68,0.9,0.42,119,0.403,48,0.58,69,0.768,53,27,14,7-Jun,514,,,43,0.3,100,,153,,Forward,,21,washington,0.168,20,0.2,4,12.2,111,0.504,13.2,23,99,0.444,44,15.9,215,1.3,0.098
bobby-jones-2,2003-04,6.1,25,1.5,17,,pac-10,,,93,1,0.572,228,0.57,130,0.575,131,0.664,87,31,25,7-Jun,760,,,60,1.9,117,,348,,Forward,,37,washington,0.035,8,0.125,1,11.4,153,0.6,10.5,34,220,0.586,129,19.3,215,3,0.156
bobby-jones-2,2004-05,10.5,57,1,13,,pac-10,,,106,1.9,0.569,261,0.51,133,0.479,125,0.68,85,34,33,7-Jun,865,,,84,2.1,118,,382,,Forward,,36,washington,0.234,61,0.508,31,12.5,190,0.596,12.3,45,200,0.51,102,19,215,4,0.186
bobby-jones-2,2005-06,8.2,43,1.4,17,,pac-10,,,94,2.1,0.533,239,0.473,113,0.494,118,0.746,88,33,33,7-Jun,874,,,69,1.8,104,,343,,Forward,,40,washington,0.368,88,0.33,29,11,163,0.581,18.3,66,151,0.556,84,19.1,215,3.9,0.18
david-noel-1,2002-03,12.1,49,1.6,18,,acc,,,81,1.1,0.554,166,0.506,84,0.259,43,0.535,23,35,17,6-Jun,766,,,42,0.9,61,,207,,Guard,,45,north-carolina,0.343,57,0.281,16,8.9,123,0.555,21.1,50,109,0.624,68,15,230,2.1,0.109
david-noel-1,2003-04,11.1,35,1.1,8,,acc,,,62,1,0.573,89,0.562,50,0.506,45,0.622,28,24,3,6-Jun,510,,,55,0.7,55,,130,,Guard,,24,north-carolina,0.135,12,0.167,2,12.5,117,0.589,27.1,41,77,0.623,48,13.3,230,1.7,0.135
david-noel-1,2004-05,13.3,56,1.1,11,,acc,,,62,1.3,0.582,104,0.548,57,0.394,41,0.537,22,37,0,6-Jun,627,,,36,0.7,54,,143,,Guard,,34,north-carolina,0.192,20,0.35,7,8.5,98,0.579,21.1,33,84,0.595,50,11.1,230,2.1,0.131
david-noel-1,2005-06,18.8,107,1.4,23,,acc,,,135,2.1,0.598,297,0.532,158,0.242,72,0.625,45,31,31,6-Jun,1045,,,76,2.5,84,,400,,Guard,,34,north-carolina,0.31,92,0.424,39,11.3,211,0.604,22.3,95,205,0.58,119,18.9,230,4.6,0.177
