year,player,affiliation,overall_pick,position,lane_agility,shuttle_run,sprint,standing_leap,max_leap,bench_press,body_fat,hand_length,hand_width,height_no_shoes,height_shoes,reach,weight,wingspan,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_rebound_percentage,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goals,free_throw_attempt_rate,free_throw_attempt,free_throw_percentage,free_throws,minutes_played,offensive_rebound_percentage,offensive_rebounds,personal_fouls,points,steal_percentage,steals,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,win_shares,player_id,classification
2007,Kevin Durant,Texas,2,F,12.33,3.1,3.45,26.0,33.5,0.0,6.6,8.95,9.59,81.0,82.25,110.0,215.0,88.75,8.6,46,3.5,67,,big-12,,284.0,0.536,647,306,0.396,256,0.816,209,1255.0,,106.0,71.0,903,,66,0.314,203,0.40399999999999997,82,16.5,390,0.5870000000000001,11.4,99.0,444,0.505,224,33.2,8.8,kevin-durant-1,All-Star
2018,Kevin Huerter,Maryland,19,G,10.89,2.97,3.09,31.0,38.0,9.0,8.6,8.25,8.5,78.25,79.25,101.5,194.0,79.5,20.3,108,2.1,21,8.7,big-ten,12.9,130.0,0.616,322,162,0.307,99,0.758,75,1101.0,3.7,31.0,76.0,472,1.1,20,0.5429999999999999,175,0.41700000000000004,73,8.8,161,0.64,17.8,80.0,147,0.605,89,21.5,4.5,kevin-huerter-1,Exclude
2008,Kevin Love,California-Los Angeles,5,F,11.17,3.1,3.22,29.5,35.0,18.0,12.9,8.95,9.59,79.75,81.5,106.0,255.0,83.25,14.1,75,3.6,56,,pac-10,,273.0,0.595,406,227,0.635,258,0.767,198,1156.0,,142.0,73.0,681,,27,0.20199999999999999,82,0.354,29,22.1,415,0.644,12.9,78.0,324,0.611,198,27.0,11.3,kevin-love-1,All-Star
2004,Kevin Martin,Western Carolina,26,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,,47,,8,,southern,,105.0,0.532,439,208,0.574,252,0.8170000000000001,206,843.0,,25.0,52.0,673,,50,0.34600000000000003,152,0.336,51,,130,0.602,13.1,84.0,287,0.547,157,,5.4,kevin-martin-1,Starter
2012,Kevin Murphy,Tennessee Tech,47,G,10.97,3.04,3.42,31.0,36.5,11.0,5.8,8.5,8.5,77.0,78.25,99.0,194.0,78.75,16.3,76,0.7,7,-1.2,ovc,16.7,143.0,0.518,538,239,0.32,172,0.721,124,1139.0,3.3,30.0,71.0,681,1.4,28,0.353,190,0.41600000000000004,79,9.8,173,0.5489999999999999,14.8,108.0,348,0.46,160,32.3,3.7,kevin-murphy-1,Exclude
2015,Kevon Looney,California-Los Angeles,30,F,11.46,3.1,3.3,29.41,34.23,11.36,11.9,9.5,9.25,80.0,81.25,110.0,222.4,87.5,9.1,51,3.3,32,8.2,pac-12,21.0,209.0,0.505,321,151,0.45799999999999996,147,0.626,92,1113.0,12.2,122.0,104.0,416,2.5,46,0.165,53,0.415,22,16.6,331,0.532,10.3,45.0,268,0.48100000000000004,129,19.7,4.8,kevon-looney-1,Starter
2000,Keyon Dooling,Missouri,10,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,,113,,17,,big-12,,,0.46799999999999997,373,145,0.44799999999999995,167,0.743,124,983.0,,,56.0,473,,44,0.456,170,0.34700000000000003,59,,84,0.523,14.9,79.0,203,0.424,86,,3.3,keyon-dooling-1,Bust
2000,Khalid El-Amin,Connecticut,34,G,10.59,3.04,3.32,27.5,32.0,6.0,6.39,8.46,9.1,69.0,76.12,93.0,200.0,73.5,,183,,4,,big-east,,,0.47700000000000004,475,195,0.253,120,0.892,107,1118.0,,,73.0,560,,59,0.373,177,0.35600000000000004,63,,110,0.526,14.9,93.0,298,0.44299999999999995,132,,4.4,khalid-el-amin-1,Exclude
2012,Khris Middleton,Texas A&M,39,F,11.45,3.1,3.47,28.0,31.0,4.0,7.8,9.0,9.0,78.75,80.25,103.0,216.2,82.75,20.0,45,1.0,5,4.5,big-12,17.1,73.0,0.455,246,102,0.21100000000000002,52,0.75,39,575.0,5.4,26.0,37.0,263,2.1,19,0.313,77,0.26,20,11.0,99,0.486,13.7,43.0,169,0.485,82,29.7,1.6,khris-middleton-1,Starter
2018,Khyri Thomas,Creighton,38,G,10.96,3.18,3.18,30.0,35.0,14.0,6.4,8.75,9.25,74.5,75.75,101.0,198.8,82.5,15.1,92,0.8,8,9.6,big-east,11.0,109.0,0.629,342,184,0.249,85,0.7879999999999999,67,1046.0,4.0,35.0,62.0,497,2.9,56,0.442,151,0.41100000000000003,62,7.7,144,0.65,13.4,59.0,191,0.639,122,21.0,4.8,khyri-thomas-1,Exclude
2012,Kim English,Missouri,44,G,10.59,3.04,3.33,29.0,36.5,8.78,4.3,8.5,8.75,76.5,77.75,98.0,192.0,78.5,8.6,56,0.9,10,8.2,big-12,13.0,118.0,0.64,328,171,0.366,120,0.725,87,1175.0,3.4,30.0,83.0,507,2.3,45,0.518,170,0.45899999999999996,78,8.3,148,0.6579999999999999,13.3,59.0,158,0.589,93,20.0,5.0,kim-english-1,Exclude
2001,Kirk Haston,Indiana,16,F,12.25,3.1,3.35,27.0,31.5,11.0,10.5,8.95,9.59,80.0,80.81,106.0,242.0,84.25,,41,,40,,big-ten,,208.0,0.46399999999999997,552,243,0.301,166,0.687,114,1018.0,,80.0,93.0,626,,36,0.125,69,0.377,26,,288,0.496,11.1,79.0,483,0.449,217,,4.3,kirk-haston-1,Exclude
2003,Kirk Hinrich,Kansas,7,G,10.98,3.04,3.1,29.0,33.5,10.0,5.3,8.46,9.1,74.75,76.12,98.5,186.0,78.0,,130,,16,,big-12,,101.0,0.5670000000000001,488,232,0.256,125,0.7040000000000001,88,1241.0,,38.0,78.0,641,,69,0.449,219,0.406,89,,139,0.586,13.2,83.0,269,0.532,143,,6.3,kirk-hinrich-1,Starter
2004,Kirk Snyder,Nevada-Reno,16,G,10.79,3.04,3.13,30.0,35.0,19.0,9.3,8.46,9.1,78.0,78.75,104.0,228.0,81.0,,117,,22,,wac,,130.0,0.48700000000000004,485,209,0.46799999999999997,227,0.731,166,1079.0,,65.0,72.0,638,,35,0.32,155,0.348,54,,195,0.5379999999999999,16.7,119.0,330,0.47,155,,5.2,kirk-snyder-1,Exclude
2011,Klay Thompson,Washington State,11,G,10.99,3.04,3.24,26.5,31.5,5.0,8.0,8.75,9.25,77.75,79.25,103.5,205.6,81.0,25.0,127,3.1,32,10.1,pac-10,14.0,153.0,0.525,551,240,0.336,185,0.838,155,1179.0,2.6,25.0,99.0,733,2.8,56,0.446,246,0.39799999999999996,98,8.6,178,0.574,15.3,115.0,305,0.466,142,32.8,5.8,klay-thompson-1,Starter
2008,Kosta Koufos,Ohio State,23,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,,19,,67,,big-ten,,149.0,0.5329999999999999,437,222,0.22899999999999998,100,0.68,68,1003.0,,98.0,81.0,534,,16,0.14400000000000002,63,0.349,22,,247,0.551,10.2,55.0,374,0.535,200,,5.3,kosta-koufos-1,Exclude
2018,Kostas Antetokounmpo,Dayton,60,F,12.48,3.48,3.21,29.5,35.0,0.0,5.0,9.25,9.5,81.0,82.5,110.0,194.8,86.25,5.9,13,8.3,31,-1.0,atlantic-10,16.9,59.0,0.584,101,58,0.634,64,0.516,33,438.0,7.3,24.0,66.0,151,1.0,7,0.149,15,0.133,2,12.3,83,0.575,22.9,39.0,86,0.6509999999999999,56,20.9,0.7,kostas-antetokounmpo-1,Exclude
2016,Kris Dunn,Providence,5,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,75.0,76.25,100.0,0.0,81.5,41.8,206,1.9,20,11.3,big-east,14.7,140.0,0.499,411,184,0.462,190,0.695,132,1088.0,3.5,36.0,93.0,542,4.3,82,0.275,113,0.37200000000000005,42,9.0,176,0.541,18.8,116.0,298,0.47700000000000004,142,28.0,4.5,kris-dunn-1,Role Player
2004,Kris Humphries,Minnesota,14,F,11.33,3.1,3.2,29.5,36.0,22.0,6.7,8.95,9.59,80.25,81.5,106.5,238.0,84.5,5.1,20,2.4,33,,big-ten,,203.0,0.461,498,221,0.46,229,0.742,170,990.0,,91.0,65.0,629,,27,0.1,50,0.34,17,17.2,294,0.518,11.9,82.0,448,0.455,204,34.6,3.5,kris-humphries-1,Bust
2012,Kris Joseph,Syracuse,51,G,11.11,3.04,3.46,28.5,35.0,6.0,8.6,9.0,9.0,78.0,79.0,104.0,215.0,83.0,8.7,56,2.2,23,6.8,big-east,11.6,118.0,0.486,390,164,0.40299999999999997,157,0.745,117,1192.0,5.5,56.0,62.0,496,2.6,50,0.379,148,0.345,51,8.6,174,0.534,10.6,55.0,242,0.467,113,22.5,5.0,kris-joseph-1,Exclude
2014,Kyle Anderson,California-Los Angeles,30,F,11.46,3.1,3.3,29.41,34.23,11.36,13.35,8.25,8.75,79.5,80.5,107.5,230.1,86.75,34.3,233,2.7,27,10.8,pac-12,25.5,270.0,0.517,377,181,0.493,186,0.737,137,1196.0,4.5,45.0,60.0,527,3.1,64,0.154,58,0.483,28,15.4,315,0.5660000000000001,19.1,110.0,319,0.48,153,24.1,5.6,kyle-anderson-3,Starter
2003,Kyle Korver,Creighton,51,F,11.42,3.1,3.47,25.5,31.5,13.0,6.7,8.95,9.59,78.25,80.81,102.5,211.0,81.5,17.7,104,1.5,23,,mvc,,171.0,0.633,391,183,0.307,120,0.9079999999999999,109,1082.0,,46.0,89.0,604,,50,0.688,269,0.48,129,12.1,217,0.674,13.2,68.0,122,0.44299999999999995,54,23.8,7.8,kyle-korver-1,Starter
2017,Kyle Kuzma,Utah,27,F,10.72,2.98,3.25,27.0,34.0,12.0,9.4,8.5,9.5,80.0,81.5,107.5,222.6,84.25,15.2,71,1.6,14,6.6,pac-12,23.3,190.0,0.542,361,182,0.35200000000000004,127,0.669,85,894.0,11.3,81.0,46.0,476,1.1,18,0.233,84,0.321,27,17.7,271,0.565,12.8,62.0,277,0.56,155,27.0,4.5,kyle-kuzma-1,Exclude
2006,Kyle Lowry,Villanova,24,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,25.9,122,0.6,8,,big-east,,83.0,0.48200000000000004,251,117,0.614,154,0.7859999999999999,121,967.0,,60.0,94.0,363,,77,0.07200000000000001,18,0.444,8,8.3,143,0.56,17.8,70.0,233,0.46799999999999997,109,20.4,4.9,kyle-lowry-1,Starter
2012,Kyle O'Quinn,Norfolk State,49,F,11.65,3.1,3.53,31.5,31.5,11.36,8.0,9.5,10.0,80.5,82.0,106.5,240.8,88.75,10.9,51,9.2,97,6.7,meac,27.9,258.0,0.581,358,205,0.626,224,0.696,156,1125.0,12.0,114.0,117.0,572,1.3,25,0.08900000000000001,32,0.188,6,19.8,372,0.616,17.0,95.0,326,0.61,199,24.9,6.2,kyle-oquinn-1,Starter
2011,Kyle Singler,Duke,33,F,11.22,3.1,3.21,23.0,30.0,10.0,10.0,8.25,8.75,79.5,80.5,106.0,228.0,82.1,8.8,60,0.8,12,6.8,acc,13.3,165.0,0.491,509,219,0.305,155,0.8059999999999999,125,1286.0,8.0,88.0,98.0,625,1.5,34,0.379,193,0.321,62,10.8,253,0.536,10.7,70.0,316,0.49700000000000005,157,24.7,6.1,kyle-singler-1,Role Player
2008,Kyle Weaver,Washington State,38,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,,151,,25,,pac-10,,147.0,0.503,298,138,0.5770000000000001,172,0.733,126,1159.0,,37.0,66.0,426,,60,0.221,66,0.364,24,,184,0.561,20.3,97.0,232,0.491,114,,6.0,kyle-weaver-1,Exclude
2011,Kyrie Irving,Duke,1,G,11.11,3.04,3.22,30.1,36.1,8.78,10.2,8.25,9.25,73.75,75.5,99.0,191.0,76.0,29.8,47,1.8,6,14.3,acc,10.6,31.0,0.615,104,55,0.6829999999999999,71,0.9009999999999999,64,303.0,2.3,6.0,23.0,192,3.0,16,0.375,39,0.462,18,6.7,37,0.6970000000000001,16.4,27.0,65,0.569,37,26.4,2.4,kyrie-irving-1,All-Star
2006,LaMarcus Aldridge,Texas,2,F,12.02,3.1,3.43,26.5,34.0,8.0,8.7,8.95,9.59,82.0,83.25,110.0,234.0,88.75,3.3,20,4.1,73,,big-12,,204.0,0.569,385,219,0.47,181,0.6459999999999999,117,1247.0,,135.0,92.0,555,,50,0.0,0,,0,15.5,339,0.589,11.1,59.0,385,0.569,219,21.1,8.7,lamarcus-aldridge-1,Starter
2014,Lamar Patterson,Pittsburgh,48,G,11.63,3.13,3.45,27.5,32.5,8.78,10.75,9.0,9.25,76.0,77.25,101.0,226.0,83.0,29.9,154,1.2,12,11.7,acc,14.4,140.0,0.528,458,202,0.382,175,0.754,132,1174.0,3.8,35.0,73.0,616,2.8,51,0.45,206,0.38799999999999996,80,9.2,175,0.569,14.7,93.0,252,0.484,122,29.1,5.9,lamar-patterson-1,Exclude
2010,Lance Stephenson,Cincinnati,40,G,11.39,3.04,3.38,27.0,33.0,10.0,9.3,9.0,10.25,76.5,77.75,103.0,227.0,82.5,19.1,84,0.7,6,,big-east,14.0,119.0,0.462,368,162,0.32299999999999995,119,0.664,79,960.0,7.3,63.0,66.0,419,1.9,31,0.198,73,0.21899999999999997,16,10.6,182,0.493,16.0,81.0,295,0.495,146,26.2,2.8,lance-stephenson-1,Role Player
2010,Landry Fields,Stanford,39,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,19.5,89,2.3,25,,pac-10,20.6,199.0,0.519,506,248,0.508,257,0.696,179,1161.0,7.9,81.0,65.0,704,2.6,51,0.17,86,0.337,29,14.1,280,0.56,11.7,83.0,420,0.521,219,31.5,6.0,landry-fields-1,Role Player
2018,Landry Shamet,Wichita State,26,G,11.26,3.21,3.11,31.0,39.5,8.0,4.85,8.0,9.0,76.0,77.25,100.0,188.6,78.75,28.8,166,0.7,6,8.2,aac,9.7,89.0,0.622,315,154,0.327,103,0.825,85,1015.0,1.6,14.0,61.0,477,1.3,23,0.603,190,0.442,84,5.8,103,0.655,15.5,67.0,125,0.56,70,20.7,4.9,landry-shamet-1,Exclude
2015,Larry Nance Jr.,Wyoming,27,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,20.0,76,4.3,37,6.7,mwc,21.1,180.0,0.5329999999999999,360,185,0.40299999999999997,145,0.7859999999999999,114,1082.0,6.0,44.0,69.0,498,2.3,37,0.11699999999999999,42,0.33299999999999996,14,14.1,224,0.581,14.0,70.0,318,0.5379999999999999,171,28.5,5.4,larry-nance-2,Starter
2010,Larry Sanders,Virginia Commonwealth,15,F,12.49,3.1,3.27,25.5,28.0,7.0,4.6,9.75,11.0,81.25,82.5,112.0,222.4,89.75,7.7,34,9.1,90,,colonial,24.9,213.0,0.54,367,196,0.455,167,0.6409999999999999,107,941.0,12.9,106.0,103.0,503,1.6,26,0.044000000000000004,16,0.25,4,19.0,319,0.563,11.5,58.0,351,0.547,192,26.7,5.4,larry-sanders-1,Starter
2017,Lauri Markkanen,Arizona,7,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,5.6,32,1.8,19,9.3,pac-12,17.5,178.0,0.584,376,185,0.436,164,0.835,137,1140.0,10.0,88.0,73.0,576,0.8,15,0.434,163,0.423,69,14.0,266,0.635,8.1,40.0,213,0.545,116,22.5,6.7,lauri-markkanen-1,Exclude
2000,Lavor Postell,St. John's (NY),39,G,11.79,3.04,3.3,33.5,36.5,17.0,6.39,8.46,9.1,76.5,76.12,101.5,205.0,80.5,,60,,21,,big-east,,,0.45899999999999996,400,171,0.32799999999999996,131,0.809,106,1155.0,,,79.0,473,,30,0.213,85,0.294,25,,229,0.512,9.6,49.0,315,0.46299999999999997,146,,2.2,lavor-postell-1,Exclude
2011,Lavoy Allen,Temple,50,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,13.6,75,5.4,61,6.6,atlantic-10,20.2,195.0,0.488,321,154,0.308,99,0.6970000000000001,69,1120.0,9.3,88.0,75.0,382,1.3,23,0.053,17,0.294,5,14.8,283,0.519,12.8,54.0,304,0.49,149,19.8,4.6,lavoy-allen-1,Role Player
2005,Lawrence Roberts,Mississippi,55,F,12.52,3.1,3.3,27.5,33.0,18.0,9.3,8.95,9.59,79.5,81.0,106.5,233.0,81.5,12.6,61,1.7,26,,sec,,241.0,0.46299999999999997,382,171,0.754,288,0.653,188,1023.0,,110.0,69.0,542,,50,0.107,41,0.293,12,18.7,351,0.522,14.4,87.0,341,0.466,159,28.4,5.4,lawrence-roberts-1,Exclude
2010,Lazar Hayward,Marquette,30,G,10.87,3.04,3.31,31.0,36.0,15.0,7.5,9.25,9.5,76.5,77.75,102.0,225.8,84.75,11.2,52,1.7,18,,big-east,21.3,184.0,0.495,514,222,0.247,127,0.843,107,1097.0,8.2,72.0,115.0,616,3.6,64,0.36200000000000004,186,0.349,65,14.7,256,0.536,10.4,67.0,328,0.479,157,31.6,5.4,lazar-hayward-1,Exclude
2006,Leon Powe,California,49,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,10.5,38,1.2,15,,pac-10,,184.0,0.5,359,178,0.752,270,0.7190000000000001,194,953.0,,89.0,67.0,553,,24,0.025,9,0.33299999999999996,3,18.5,273,0.5670000000000001,11.9,66.0,350,0.5,175,31.6,5.0,leon-powe-1,Role Player
2009,Lester Hudson,Tennessee-Martin,58,G,11.15,3.04,3.16,30.5,36.0,12.0,3.4,8.46,9.1,71.75,73.0,98.5,196.0,80.75,27.5,135,1.2,18,,ovc,,184.0,0.525,697,313,0.24100000000000002,168,0.8809999999999999,148,1153.0,,70.0,86.0,880,,75,0.429,299,0.355,106,12.2,254,0.5660000000000001,12.0,106.0,398,0.52,207,36.4,7.6,lester-hudson-1,Exclude
2005,Linas Kleiza,Missouri,27,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,13.3,53,0.7,9,,big-12,,179.0,0.441,409,165,0.565,231,0.732,169,1038.0,,71.0,92.0,530,,20,0.276,113,0.27399999999999997,31,14.1,250,0.511,14.6,89.0,296,0.45299999999999996,134,30.3,3.0,linas-kleiza-1,Role Player
2004,Lionel Chalmers,Xavier,33,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,19.9,117,0.1,1,,atlantic-10,,105.0,0.561,454,204,0.326,148,0.7090000000000001,105,1293.0,,17.0,78.0,614,,40,0.544,247,0.409,101,5.4,122,0.586,16.4,103.0,207,0.498,103,25.0,5.6,lionel-chalmers-1,Exclude
2002,Lonny Baxter,Maryland,43,F,11.77,3.1,3.21,28.0,32.5,14.0,7.79,8.95,9.59,78.25,80.81,107.5,264.0,85.5,5.0,28,4.3,69,,acc,,208.0,0.545,354,193,0.667,236,0.623,147,1005.0,,80.0,103.0,533,,33,0.003,1,0.0,0,14.6,288,0.5720000000000001,14.0,76.0,353,0.547,193,24.4,5.8,lonny-baxter-1,Exclude
2017,Lonzo Ball,California-Los Angeles,2,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,31.4,274,2.1,28,12.2,pac-12,14.3,183.0,0.6679999999999999,343,189,0.28600000000000003,98,0.6729999999999999,66,1263.0,3.2,33.0,65.0,524,2.8,66,0.5660000000000001,194,0.41200000000000003,80,9.3,216,0.6729999999999999,18.6,89.0,149,0.732,109,18.1,6.8,lonzo-ball-1,Exclude
2001,Loren Woods,Arizona,45,C,11.83,3.1,3.48,24.5,28.0,10.0,9.3,9.12,9.86,84.75,83.73,113.0,246.0,89.5,,62,,84,,pac-10,,142.0,0.506,264,133,0.534,141,0.83,117,879.0,,47.0,64.0,384,,19,0.011000000000000001,3,0.33299999999999996,1,,189,0.58,15.1,59.0,261,0.506,132,,6.1,loren-woods-1,Exclude
2013,Lorenzo Brown,North Carolina State,52,G,11.78,3.24,3.4,28.0,34.0,8.0,3.95,8.25,8.5,76.0,77.25,100.0,189.2,79.0,36.7,239,1.6,19,5.8,acc,12.3,121.0,0.449,334,140,0.419,140,0.7709999999999999,108,1129.0,2.4,22.0,65.0,408,3.4,65,0.228,76,0.263,20,7.5,143,0.509,22.2,114.0,258,0.465,120,22.8,3.6,lorenzo-brown-1,Exclude
2008,Luc Mbah a Moute,California-Los Angeles,37,F,11.71,3.1,3.17,32.0,38.5,11.0,7.0,8.95,9.59,77.75,79.5,103.5,221.0,86.5,9.9,51,1.2,15,,pac-10,,125.0,0.488,245,117,0.302,74,0.6890000000000001,51,958.0,,73.0,55.0,290,,34,0.102,25,0.2,5,12.7,198,0.518,18.1,62.0,220,0.509,112,18.4,3.6,luc-richard-mbah-a-moute-1,Role Player
2004,Luis Flores,Manhattan,55,G,10.97,3.04,3.1,29.0,32.0,15.0,6.0,8.46,9.1,72.5,73.75,98.5,202.0,79.5,,50,,4,,maac,,86.0,0.507,529,234,0.456,241,0.863,208,1121.0,,36.0,76.0,744,,60,0.344,182,0.374,68,,122,0.578,10.2,73.0,347,0.478,166,,6.1,luis-flores-1,Exclude
2010,Luke Babbitt,Nevada-Reno,16,F,10.98,3.1,3.4,29.5,37.5,15.0,5.6,8.5,10.0,79.5,80.75,104.5,217.8,83.25,11.0,72,1.9,27,,wac,19.4,233.0,0.542,502,251,0.43200000000000005,217,0.917,199,1260.0,6.6,70.0,87.0,743,1.6,35,0.201,101,0.41600000000000004,42,13.4,303,0.614,11.8,81.0,401,0.521,209,26.8,6.7,luke-babbitt-1,Role Player
2010,Luke Harangody,Notre Dame,52,F,11.83,3.1,3.41,24.0,28.5,23.0,11.1,8.75,9.75,78.0,79.75,106.0,240.2,81.5,11.8,47,2.1,20,,big-east,24.2,206.0,0.506,507,244,0.35100000000000003,178,0.787,140,989.0,8.3,67.0,70.0,653,0.9,14,0.16,81,0.309,25,16.4,273,0.552,8.4,54.0,426,0.514,219,34.6,5.1,luke-harangody-1,Exclude
2004,Luke Jackson,Oregon,10,F,11.1,3.1,3.24,26.5,36.0,13.0,8.0,8.95,9.59,78.0,79.0,103.0,212.0,80.5,,139,,5,,pac-10,,166.0,0.573,430,210,0.44,189,0.862,163,1072.0,,57.0,53.0,656,,39,0.386,166,0.44,73,,223,0.631,15.2,93.0,264,0.519,137,,5.5,luke-jackson-1,Exclude
2017,Luke Kennard,Duke,12,G,11.11,3.04,3.22,30.1,36.1,8.78,6.6,8.0,8.75,76.5,77.5,98.5,196.2,77.25,13.6,91,0.9,13,9.5,acc,12.1,145.0,0.579,485,237,0.386,187,0.856,160,1314.0,3.9,43.0,83.0,722,1.4,31,0.414,201,0.43799999999999994,88,8.2,188,0.629,9.3,59.0,284,0.525,149,24.0,7.1,luke-kennard-1,Exclude
2003,Luke Ridnour,Oregon,14,G,11.0,3.04,3.28,26.0,32.5,0.0,5.3,8.46,9.1,73.0,76.12,95.5,167.0,75.0,35.1,218,0.1,2,,pac-10,,92.0,0.518,470,203,0.391,184,0.88,162,1169.0,,20.0,77.0,649,,63,0.451,212,0.382,81,5.3,112,0.5820000000000001,18.8,129.0,258,0.473,122,27.1,5.0,luke-ridnour-1,Role Player
2003,Luke Walton,Arizona,32,F,11.46,3.1,3.3,28.0,34.23,12.0,9.3,8.95,9.59,79.75,80.81,104.0,235.0,80.5,30.2,142,0.6,7,,pac-10,,117.0,0.475,255,107,0.341,87,0.6779999999999999,59,772.0,,40.0,56.0,301,,26,0.28600000000000003,73,0.384,28,10.4,157,0.508,20.8,78.0,182,0.434,79,21.4,2.7,luke-walton-1,Starter
2004,Luol Deng,Duke,7,F,11.46,3.1,3.34,27.5,31.5,5.0,6.7,8.95,9.59,79.0,80.0,108.5,220.0,84.5,11.8,68,2.3,39,,acc,,173.0,0.522,441,210,0.313,138,0.71,98,1149.0,,82.0,82.0,558,,49,0.252,111,0.36,40,12.6,255,0.551,14.1,83.0,330,0.515,170,24.7,5.6,luol-deng-1,Starter
2005,Luther Head,Illinois,24,G,11.12,3.04,3.21,31.5,38.5,14.0,6.39,8.46,9.1,74.0,75.0,98.5,178.8,77.25,21.8,150,0.5,9,,big-ten,,131.0,0.589,462,214,0.214,99,0.7879999999999999,78,1297.0,,24.0,54.0,622,,67,0.613,283,0.41,116,7.3,155,0.611,11.9,69.0,179,0.547,98,23.4,7.2,luther-head-1,Starter
2016,Malachi Richardson,Syracuse,22,G,10.56,3.25,3.33,33.0,38.0,8.78,7.0,8.75,10.0,76.75,78.25,101.5,199.6,84.0,12.8,77,0.9,10,3.0,acc,12.1,139.0,0.465,412,152,0.381,157,0.72,113,1272.0,1.7,19.0,91.0,496,2.0,42,0.544,224,0.353,79,6.9,158,0.51,14.0,79.0,188,0.38799999999999996,73,23.1,3.3,malachi-richardson-1,Exclude
2016,Malcolm Brogdon,Virginia,36,G,10.77,2.64,3.31,30.5,35.5,8.78,5.4,9.0,10.25,75.75,77.5,98.0,223.0,82.5,19.5,115,0.9,9,11.1,acc,13.3,131.0,0.532,503,230,0.31,156,0.897,140,1263.0,2.1,19.0,76.0,675,1.8,35,0.382,192,0.391,75,7.9,150,0.585,8.3,52.0,311,0.498,155,28.4,7.0,malcolm-brogdon-1,Starter
2011,Malcolm Lee,California-Los Angeles,43,G,11.2,3.04,3.09,30.0,35.5,17.0,5.9,8.5,9.5,76.0,77.5,101.5,198.2,81.75,12.9,67,0.6,7,4.1,pac-10,7.8,78.0,0.49700000000000005,323,141,0.446,144,0.778,112,1093.0,2.6,23.0,80.0,433,1.2,22,0.409,132,0.295,39,5.3,101,0.5529999999999999,12.5,56.0,191,0.534,102,20.8,3.6,malcolm-lee-1,Exclude
2016,Malik Beasley,Florida State,19,G,11.11,0.0,3.22,30.1,36.1,8.78,6.9,8.5,9.0,75.5,76.5,100.5,189.8,79.0,9.8,51,0.6,6,5.7,acc,15.1,136.0,0.541,393,185,0.326,128,0.813,104,1014.0,5.0,44.0,75.0,529,1.8,32,0.361,142,0.387,55,10.1,180,0.583,11.5,59.0,251,0.518,130,24.3,4.0,malik-beasley-1,Role Player
2008,Malik Hairston,Oregon,48,G,11.33,3.04,3.08,30.5,38.0,13.0,6.9,8.46,9.1,76.25,77.25,103.5,204.0,81.0,14.0,66,1.8,26,,pac-10,,105.0,0.603,335,176,0.41200000000000003,138,0.732,101,976.0,,45.0,90.0,505,,19,0.358,120,0.433,52,9.3,150,0.63,12.1,55.0,215,0.5770000000000001,124,24.2,4.5,malik-hairston-1,Exclude
2017,Malik Monk,Kentucky,11,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,13.3,87,1.5,19,8.0,sec,7.3,83.0,0.5429999999999999,558,251,0.32299999999999995,180,0.8220000000000001,148,1218.0,1.1,12.0,72.0,754,1.6,36,0.47,262,0.397,104,4.2,95,0.586,10.4,75.0,296,0.49700000000000005,147,27.2,5.8,malik-monk-1,Exclude
